NID,Plot,Trail,Study,Species,Year,PlotYear,ident,FATE,EXP,OrdDate,TrailDist,RoadDist,EdgeDist,WTR,WBH,GPH,Core500,Edge60m,Core10km,Edge6010km,PatchArea,CoreArea,TrailType,UseLevel,PlotType,PatchType
RMT-AMRO-3,RMT,RMT,MAH,AMRO,2013,RMT-13,RMT-AMRO-3_2013,1,3,187,47.26751169,357.75,248.24,0.633333333,1.666666667,1.879615385,0.561643836,0.192922374,0.222789792,0.094917019,493.1557688,493.1557688,Constructed,L,C,Core
RMT-AMRO-3,RMT,RMT,MAH,AMRO,2013,RMT-13,RMT-AMRO-3_2013,1,4,191,47.26751169,357.75,248.24,0.633333333,1.666666667,1.879615385,0.561643836,0.192922374,0.222789792,0.094917019,493.1557688,493.1557688,Constructed,L,C,Core
RMT-AMRO-3,RMT,RMT,MAH,AMRO,2013,RMT-13,RMT-AMRO-3_2013,1,3,194,47.26751169,357.75,248.24,0.633333333,1.666666667,1.879615385,0.561643836,0.192922374,0.222789792,0.094917019,493.1557688,493.1557688,Constructed,L,C,Core
RMT-AMRO-3,RMT,RMT,MAH,AMRO,2013,RMT-13,RMT-AMRO-3_2013,1,4,198,47.26751169,357.75,248.24,0.633333333,1.666666667,1.879615385,0.561643836,0.192922374,0.222789792,0.094917019,493.1557688,493.1557688,Constructed,L,C,Core
RMT-AMRO-4,RMT,RMT,MAH,AMRO,2013,RMT-13,RMT-AMRO-4_2013,1,0,212,4.20141743,383.44,262.83,0.633333333,1.666666667,1.879615385,0.610538373,0.17067583,0.223205865,0.094910523,493.1557688,493.1557688,Constructed,L,C,Core
RMT-AMRO-4,RMT,RMT,MAH,AMRO,2013,RMT-13,RMT-AMRO-4_2013,1,6,218,4.20141743,383.44,262.83,0.633333333,1.666666667,1.879615385,0.610538373,0.17067583,0.223205865,0.094910523,493.1557688,493.1557688,Constructed,L,C,Core
RMT-AMRO-4,RMT,RMT,MAH,AMRO,2013,RMT-13,RMT-AMRO-4_2013,2,0,221,4.20141743,383.44,262.83,0.633333333,1.666666667,1.879615385,0.610538373,0.17067583,0.223205865,0.094910523,493.1557688,493.1557688,Constructed,L,C,Core
SBE-AMRO-1,SBE,SBE,MAH,AMRO,2013,SBE-13,SBE-AMRO-1_2013,1,0,161,81.40780868,468.3,83.02,1.966666667,4.3,2.95,0.554535017,0.136624569,0.236002406,0.101243339,126.0754665,0,Old Road,H,R,Edge
SBE-AMRO-1,SBE,SBE,MAH,AMRO,2013,SBE-13,SBE-AMRO-1_2013,1,3,164,81.40780868,468.3,83.02,1.966666667,4.3,2.95,0.554535017,0.136624569,0.236002406,0.101243339,126.0754665,0,Old Road,H,R,Edge
SBE-AMRO-1,SBE,SBE,MAH,AMRO,2013,SBE-13,SBE-AMRO-1_2013,1,4,168,81.40780868,468.3,83.02,1.966666667,4.3,2.95,0.554535017,0.136624569,0.236002406,0.101243339,126.0754665,0,Old Road,H,R,Edge
SBE-AMRO-1,SBE,SBE,MAH,AMRO,2013,SBE-13,SBE-AMRO-1_2013,1,3,171,81.40780868,468.3,83.02,1.966666667,4.3,2.95,0.554535017,0.136624569,0.236002406,0.101243339,126.0754665,0,Old Road,H,R,Edge
SBE-AMRO-1,SBE,SBE,MAH,AMRO,2013,SBE-13,SBE-AMRO-1_2013,1,5,176,81.40780868,468.3,83.02,1.966666667,4.3,2.95,0.554535017,0.136624569,0.236002406,0.101243339,126.0754665,0,Old Road,H,R,Edge
SBE-AMRO-1,SBE,SBE,MAH,AMRO,2013,SBE-13,SBE-AMRO-1_2013,1,3,179,81.40780868,468.3,83.02,1.966666667,4.3,2.95,0.554535017,0.136624569,0.236002406,0.101243339,126.0754665,0,Old Road,H,R,Edge
SBE-AMRO-1,SBE,SBE,MAH,AMRO,2013,SBE-13,SBE-AMRO-1_2013,1,4,183,81.40780868,468.3,83.02,1.966666667,4.3,2.95,0.554535017,0.136624569,0.236002406,0.101243339,126.0754665,0,Old Road,H,R,Edge
SBE-AMRO-1,SBE,SBE,MAH,AMRO,2013,SBE-13,SBE-AMRO-1_2013,1,5,188,81.40780868,468.3,83.02,1.966666667,4.3,2.95,0.554535017,0.136624569,0.236002406,0.101243339,126.0754665,0,Old Road,H,R,Edge
SBE-AMRO-1,SBE,SBE,MAH,AMRO,2013,SBE-13,SBE-AMRO-1_2013,1,5,193,81.40780868,468.3,83.02,1.966666667,4.3,2.95,0.554535017,0.136624569,0.236002406,0.101243339,126.0754665,0,Old Road,H,R,Edge
SHT-AMRO-1,SHT,SHT,MAH,AMRO,2013,SHT-13,SHT-AMRO-1_2013,1,0,144,8.98598309,329.09,246.43,1.4,5.833,0.04,0.609392898,0.191294387,0.264155808,0.095947545,188.4612781,188.4612781,Old Road,L,R,Core
SHT-AMRO-1,SHT,SHT,MAH,AMRO,2013,SHT-13,SHT-AMRO-1_2013,1,5,149,8.98598309,329.09,246.43,1.4,5.833,0.04,0.609392898,0.191294387,0.264155808,0.095947545,188.4612781,188.4612781,Old Road,L,R,Core
SHT-AMRO-1,SHT,SHT,MAH,AMRO,2013,SHT-13,SHT-AMRO-1_2013,1,3,152,8.98598309,329.09,246.43,1.4,5.833,0.04,0.609392898,0.191294387,0.264155808,0.095947545,188.4612781,188.4612781,Old Road,L,R,Core
SHT-AMRO-1,SHT,SHT,MAH,AMRO,2013,SHT-13,SHT-AMRO-1_2013,1,4,156,8.98598309,329.09,246.43,1.4,5.833,0.04,0.609392898,0.191294387,0.264155808,0.095947545,188.4612781,188.4612781,Old Road,L,R,Core
SHT-AMRO-1,SHT,SHT,MAH,AMRO,2013,SHT-13,SHT-AMRO-1_2013,1,3,159,8.98598309,329.09,246.43,1.4,5.833,0.04,0.609392898,0.191294387,0.264155808,0.095947545,188.4612781,188.4612781,Old Road,L,R,Core
SHT-AMRO-2,SHT,SHT,MAH,AMRO,2013,SHT-13,SHT-AMRO-2_2013,1,0,182,16.7375111,209.38,127.61,1.4,5.833,0.04,0.59610984,0.200228833,0.264700743,0.095513649,188.4612781,188.4612781,Old Road,L,R,Core
SHT-AMRO-2,SHT,SHT,MAH,AMRO,2013,SHT-13,SHT-AMRO-2_2013,1,3,185,16.7375111,209.38,127.61,1.4,5.833,0.04,0.59610984,0.200228833,0.264700743,0.095513649,188.4612781,188.4612781,Old Road,L,R,Core
SHT-AMRO-2,SHT,SHT,MAH,AMRO,2013,SHT-13,SHT-AMRO-2_2013,1,4,189,16.7375111,209.38,127.61,1.4,5.833,0.04,0.59610984,0.200228833,0.264700743,0.095513649,188.4612781,188.4612781,Old Road,L,R,Core
SHT-AMRO-2,SHT,SHT,MAH,AMRO,2013,SHT-13,SHT-AMRO-2_2013,1,3,192,16.7375111,209.38,127.61,1.4,5.833,0.04,0.59610984,0.200228833,0.264700743,0.095513649,188.4612781,188.4612781,Old Road,L,R,Core
SHT-AMRO-2,SHT,SHT,MAH,AMRO,2013,SHT-13,SHT-AMRO-2_2013,1,4,196,16.7375111,209.38,127.61,1.4,5.833,0.04,0.59610984,0.200228833,0.264700743,0.095513649,188.4612781,188.4612781,Old Road,L,R,Core
SHT-AMRO-3,SHT,SHT,MAH,AMRO,2013,SHT-13,SHT-AMRO-3_2013,1,0,199,26.69030231,279.83,198.17,1.4,5.833,0.04,0.585337915,0.198167239,0.26493415,0.095685706,188.4612781,188.4612781,Old Road,L,R,Core
SHT-AMRO-3,SHT,SHT,MAH,AMRO,2013,SHT-13,SHT-AMRO-3_2013,1,4,203,26.69030231,279.83,198.17,1.4,5.833,0.04,0.585337915,0.198167239,0.26493415,0.095685706,188.4612781,188.4612781,Old Road,L,R,Core
SHT-AMRO-3,SHT,SHT,MAH,AMRO,2013,SHT-13,SHT-AMRO-3_2013,1,3,206,26.69030231,279.83,198.17,1.4,5.833,0.04,0.585337915,0.198167239,0.26493415,0.095685706,188.4612781,188.4612781,Old Road,L,R,Core
ST1-AMRO-1,ST1,ST1,MAH,AMRO,2013,ST1-13,ST1-AMRO-1_2013,1,0,150,26.38645939,147.73,62.9,0.866666667,2.466666667,0.75,0.642117376,0.193325662,0.214536754,0.105669929,100.6316682,0,Constructed,H,C,Edge
ST1-AMRO-1,ST1,ST1,MAH,AMRO,2013,ST1-13,ST1-AMRO-1_2013,1,4,154,26.38645939,147.73,62.9,0.866666667,2.466666667,0.75,0.642117376,0.193325662,0.214536754,0.105669929,100.6316682,0,Constructed,H,C,Edge
ST1-AMRO-1,ST1,ST1,MAH,AMRO,2013,ST1-13,ST1-AMRO-1_2013,1,3,157,26.38645939,147.73,62.9,0.866666667,2.466666667,0.75,0.642117376,0.193325662,0.214536754,0.105669929,100.6316682,0,Constructed,H,C,Edge
ST1-AMRO-1,ST1,ST1,MAH,AMRO,2013,ST1-13,ST1-AMRO-1_2013,1,4,161,26.38645939,147.73,62.9,0.866666667,2.466666667,0.75,0.642117376,0.193325662,0.214536754,0.105669929,100.6316682,0,Constructed,H,C,Edge
ST1-AMRO-2,ST1,ST1,MAH,AMRO,2013,ST1-13,ST1-AMRO-2_2013,1,0,171,19.27102574,324.9,309.21,0.866666667,2.466666667,0.75,0.844649022,0.090909091,0.214786838,0.105807858,252.6257898,252.6257898,Constructed,H,C,Core
ST1-AMRO-2,ST1,ST1,MAH,AMRO,2013,ST1-13,ST1-AMRO-2_2013,1,5,176,19.27102574,324.9,309.21,0.866666667,2.466666667,0.75,0.844649022,0.090909091,0.214786838,0.105807858,252.6257898,252.6257898,Constructed,H,C,Core
ST1-AMRO-2,ST1,ST1,MAH,AMRO,2013,ST1-13,ST1-AMRO-2_2013,1,3,179,19.27102574,324.9,309.21,0.866666667,2.466666667,0.75,0.844649022,0.090909091,0.214786838,0.105807858,252.6257898,252.6257898,Constructed,H,C,Core
ST1-AMRO-2,ST1,ST1,MAH,AMRO,2013,ST1-13,ST1-AMRO-2_2013,1,7,186,19.27102574,324.9,309.21,0.866666667,2.466666667,0.75,0.844649022,0.090909091,0.214786838,0.105807858,252.6257898,252.6257898,Constructed,H,C,Core
ST1-AMRO-2,ST1,ST1,MAH,AMRO,2013,ST1-13,ST1-AMRO-2_2013,1,4,190,19.27102574,324.9,309.21,0.866666667,2.466666667,0.75,0.844649022,0.090909091,0.214786838,0.105807858,252.6257898,252.6257898,Constructed,H,C,Core
ST1-AMRO-2,ST1,ST1,MAH,AMRO,2013,ST1-13,ST1-AMRO-2_2013,0,4,194,19.27102574,324.9,309.21,0.866666667,2.466666667,0.75,0.844649022,0.090909091,0.214786838,0.105807858,252.6257898,252.6257898,Constructed,H,C,Core
ST1-AMRO-3,ST1,ST1,MAH,AMRO,2013,ST1-13,ST1-AMRO-3_2013,1,0,218,6.985592466,349.41,342.59,0.866666667,2.466666667,0.75,0.832760596,0.099656357,0.214400399,0.105665443,252.6257898,252.6257898,Constructed,H,C,Core
ST1-AMRO-3,ST1,ST1,MAH,AMRO,2013,ST1-13,ST1-AMRO-3_2013,1,3,221,6.985592466,349.41,342.59,0.866666667,2.466666667,0.75,0.832760596,0.099656357,0.214400399,0.105665443,252.6257898,252.6257898,Constructed,H,C,Core
ST1-AMRO-3,ST1,ST1,MAH,AMRO,2013,ST1-13,ST1-AMRO-3_2013,1,7,228,6.985592466,349.41,342.59,0.866666667,2.466666667,0.75,0.832760596,0.099656357,0.214400399,0.105665443,252.6257898,252.6257898,Constructed,H,C,Core
ST1-AMRO-3,ST1,ST1,MAH,AMRO,2013,ST1-13,ST1-AMRO-3_2013,1,8,236,6.985592466,349.41,342.59,0.866666667,2.466666667,0.75,0.832760596,0.099656357,0.214400399,0.105665443,252.6257898,252.6257898,Constructed,H,C,Core
ST3-AMRO-1,ST3,ST3,MAH,AMRO,2013,ST3-13,ST3-AMRO-1_2013,1,0,145,42.22173352,418.26,163.23,0.95,2.6,1,0.646857143,0.137142857,0.216048947,0.104742725,93.79485029,93.79485029,Constructed,L,C,Core
ST3-AMRO-1,ST3,ST3,MAH,AMRO,2013,ST3-13,ST3-AMRO-1_2013,1,5,150,42.22173352,418.26,163.23,0.95,2.6,1,0.646857143,0.137142857,0.216048947,0.104742725,93.79485029,93.79485029,Constructed,L,C,Core
ST3-AMRO-1,ST3,ST3,MAH,AMRO,2013,ST3-13,ST3-AMRO-1_2013,1,4,154,42.22173352,418.26,163.23,0.95,2.6,1,0.646857143,0.137142857,0.216048947,0.104742725,93.79485029,93.79485029,Constructed,L,C,Core
ST3-AMRO-1,ST3,ST3,MAH,AMRO,2013,ST3-13,ST3-AMRO-1_2013,1,3,157,42.22173352,418.26,163.23,0.95,2.6,1,0.646857143,0.137142857,0.216048947,0.104742725,93.79485029,93.79485029,Constructed,L,C,Core
ST3-AMRO-1,ST3,ST3,MAH,AMRO,2013,ST3-13,ST3-AMRO-1_2013,1,4,161,42.22173352,418.26,163.23,0.95,2.6,1,0.646857143,0.137142857,0.216048947,0.104742725,93.79485029,93.79485029,Constructed,L,C,Core
UET-AMRO-1,UET,UET,MAH,AMRO,2013,UET-13,UET-AMRO-1_2013,1,0,142,41.44412387,550.12,220.72,1.433333333,3.933333333,2.05,0.76975945,0.121420389,0.230519839,0.099341131,493.1557688,493.1557688,Constructed,H,C,Core
UET-AMRO-1,UET,UET,MAH,AMRO,2013,UET-13,UET-AMRO-1_2013,1,3,145,41.44412387,550.12,220.72,1.433333333,3.933333333,2.05,0.76975945,0.121420389,0.230519839,0.099341131,493.1557688,493.1557688,Constructed,H,C,Core
UET-AMRO-1,UET,UET,MAH,AMRO,2013,UET-13,UET-AMRO-1_2013,1,5,150,41.44412387,550.12,220.72,1.433333333,3.933333333,2.05,0.76975945,0.121420389,0.230519839,0.099341131,493.1557688,493.1557688,Constructed,H,C,Core
UET-AMRO-1,UET,UET,MAH,AMRO,2013,UET-13,UET-AMRO-1_2013,1,4,154,41.44412387,550.12,220.72,1.433333333,3.933333333,2.05,0.76975945,0.121420389,0.230519839,0.099341131,493.1557688,493.1557688,Constructed,H,C,Core
UET-AMRO-1,UET,UET,MAH,AMRO,2013,UET-13,UET-AMRO-1_2013,0,3,157,41.44412387,550.12,220.72,1.433333333,3.933333333,2.05,0.76975945,0.121420389,0.230519839,0.099341131,493.1557688,493.1557688,Constructed,H,C,Core
UET-AMRO-1,UET,UET,MAH,AMRO,2013,UET-13,UET-AMRO-1_2013,2,0,161,41.44412387,550.12,220.72,1.433333333,3.933333333,2.05,0.76975945,0.121420389,0.230519839,0.099341131,493.1557688,493.1557688,Constructed,H,C,Core
UET-AMRO-1,UET,UET,MAH,AMRO,2013,UET-13,UET-AMRO-1_2013,2,0,164,41.44412387,550.12,220.72,1.433333333,3.933333333,2.05,0.76975945,0.121420389,0.230519839,0.099341131,493.1557688,493.1557688,Constructed,H,C,Core
UET-AMRO-1,UET,UET,MAH,AMRO,2013,UET-13,UET-AMRO-1_2013,2,0,168,41.44412387,550.12,220.72,1.433333333,3.933333333,2.05,0.76975945,0.121420389,0.230519839,0.099341131,493.1557688,493.1557688,Constructed,H,C,Core
UET-AMRO-2,UET,UET,MAH,AMRO,2013,UET-13,UET-AMRO-2_2013,1,0,164,5.630218832,569.96,214.33,1.433333333,3.933333333,2.05,0.767548907,0.116225547,0.23027565,0.099012258,493.1557688,493.1557688,Constructed,H,C,Core
UET-AMRO-2,UET,UET,MAH,AMRO,2013,UET-13,UET-AMRO-2_2013,1,4,168,5.630218832,569.96,214.33,1.433333333,3.933333333,2.05,0.767548907,0.116225547,0.23027565,0.099012258,493.1557688,493.1557688,Constructed,H,C,Core
UET-AMRO-2,UET,UET,MAH,AMRO,2013,UET-13,UET-AMRO-2_2013,1,3,171,5.630218832,569.96,214.33,1.433333333,3.933333333,2.05,0.767548907,0.116225547,0.23027565,0.099012258,493.1557688,493.1557688,Constructed,H,C,Core
UET-AMRO-2,UET,UET,MAH,AMRO,2013,UET-13,UET-AMRO-2_2013,1,5,176,5.630218832,569.96,214.33,1.433333333,3.933333333,2.05,0.767548907,0.116225547,0.23027565,0.099012258,493.1557688,493.1557688,Constructed,H,C,Core
UET-AMRO-2,UET,UET,MAH,AMRO,2013,UET-13,UET-AMRO-2_2013,1,3,179,5.630218832,569.96,214.33,1.433333333,3.933333333,2.05,0.767548907,0.116225547,0.23027565,0.099012258,493.1557688,493.1557688,Constructed,H,C,Core
UET-AMRO-2,UET,UET,MAH,AMRO,2013,UET-13,UET-AMRO-2_2013,1,4,183,5.630218832,569.96,214.33,1.433333333,3.933333333,2.05,0.767548907,0.116225547,0.23027565,0.099012258,493.1557688,493.1557688,Constructed,H,C,Core
UET-AMRO-2,UET,UET,MAH,AMRO,2013,UET-13,UET-AMRO-2_2013,1,3,186,5.630218832,569.96,214.33,1.433333333,3.933333333,2.05,0.767548907,0.116225547,0.23027565,0.099012258,493.1557688,493.1557688,Constructed,H,C,Core
UET-AMRO-2,UET,UET,MAH,AMRO,2013,UET-13,UET-AMRO-2_2013,1,4,190,5.630218832,569.96,214.33,1.433333333,3.933333333,2.05,0.767548907,0.116225547,0.23027565,0.099012258,493.1557688,493.1557688,Constructed,H,C,Core
UET-AMRO-2,UET,UET,MAH,AMRO,2013,UET-13,UET-AMRO-2_2013,1,3,193,5.630218832,569.96,214.33,1.433333333,3.933333333,2.05,0.767548907,0.116225547,0.23027565,0.099012258,493.1557688,493.1557688,Constructed,H,C,Core
UET-AMRO-2,UET,UET,MAH,AMRO,2013,UET-13,UET-AMRO-2_2013,1,4,197,5.630218832,569.96,214.33,1.433333333,3.933333333,2.05,0.767548907,0.116225547,0.23027565,0.099012258,493.1557688,493.1557688,Constructed,H,C,Core
UET-AMRO-2,UET,UET,MAH,AMRO,2013,UET-13,UET-AMRO-2_2013,1,3,200,5.630218832,569.96,214.33,1.433333333,3.933333333,2.05,0.767548907,0.116225547,0.23027565,0.099012258,493.1557688,493.1557688,Constructed,H,C,Core
ULS-AMRO-2,ULS,ULS,MAH,AMRO,2013,ULS-13,ULS-AMRO-2_2013,1,0,165,171.6345895,420.16,293.77,1.566666667,3.733333333,2,0.823191734,0.07347876,0.22829065,0.093618168,493.1557688,493.1557688,Old Road,H,R,Core
ULS-AMRO-2,ULS,ULS,MAH,AMRO,2013,ULS-13,ULS-AMRO-2_2013,1,4,169,171.6345895,420.16,293.77,1.566666667,3.733333333,2,0.823191734,0.07347876,0.22829065,0.093618168,493.1557688,493.1557688,Old Road,H,R,Core
ULS-AMRO-3,ULS,ULS,MAH,AMRO,2013,ULS-13,ULS-AMRO-3_2013,2,0,177,18.32991545,232.04,130.55,1.566666667,3.733333333,2,0.610538373,0.105383734,0.227245887,0.092369432,493.1557688,493.1557688,Old Road,H,R,Core
ULS-AMRO-3,ULS,ULS,MAH,AMRO,2013,ULS-13,ULS-AMRO-3_2013,1,3,180,18.32991545,232.04,130.55,1.566666667,3.733333333,2,0.610538373,0.105383734,0.227245887,0.092369432,493.1557688,493.1557688,Old Road,H,R,Core
ULS-AMRO-3,ULS,ULS,MAH,AMRO,2013,ULS-13,ULS-AMRO-3_2013,1,4,184,18.32991545,232.04,130.55,1.566666667,3.733333333,2,0.610538373,0.105383734,0.227245887,0.092369432,493.1557688,493.1557688,Old Road,H,R,Core
ULS-AMRO-3,ULS,ULS,MAH,AMRO,2013,ULS-13,ULS-AMRO-3_2013,1,3,187,18.32991545,232.04,130.55,1.566666667,3.733333333,2,0.610538373,0.105383734,0.227245887,0.092369432,493.1557688,493.1557688,Old Road,H,R,Core
ULS-AMRO-3,ULS,ULS,MAH,AMRO,2013,ULS-13,ULS-AMRO-3_2013,0,4,191,18.32991545,232.04,130.55,1.566666667,3.733333333,2,0.610538373,0.105383734,0.227245887,0.092369432,493.1557688,493.1557688,Old Road,H,R,Core
UWT-AMRO-1,UWT,UWT,MAH,AMRO,2013,UWT-13,UWT-AMRO-1_2013,1,0,155,45.9312173,826.2,37.1,2.456,5.869,0.655,0.894495413,0.061926606,0.234845707,0.093621446,126.0754665,0,Old Road,H,R,Edge
UWT-AMRO-1,UWT,UWT,MAH,AMRO,2013,UWT-13,UWT-AMRO-1_2013,1,3,158,45.9312173,826.2,37.1,2.456,5.869,0.655,0.894495413,0.061926606,0.234845707,0.093621446,126.0754665,0,Old Road,H,R,Edge
UWT-AMRO-1,UWT,UWT,MAH,AMRO,2013,UWT-13,UWT-AMRO-1_2013,1,4,162,45.9312173,826.2,37.1,2.456,5.869,0.655,0.894495413,0.061926606,0.234845707,0.093621446,126.0754665,0,Old Road,H,R,Edge
UWT-AMRO-1,UWT,UWT,MAH,AMRO,2013,UWT-13,UWT-AMRO-1_2013,1,3,165,45.9312173,826.2,37.1,2.456,5.869,0.655,0.894495413,0.061926606,0.234845707,0.093621446,126.0754665,0,Old Road,H,R,Edge
UWT-AMRO-1,UWT,UWT,MAH,AMRO,2013,UWT-13,UWT-AMRO-1_2013,1,4,169,45.9312173,826.2,37.1,2.456,5.869,0.655,0.894495413,0.061926606,0.234845707,0.093621446,126.0754665,0,Old Road,H,R,Edge
UWT-AMRO-1,UWT,UWT,MAH,AMRO,2013,UWT-13,UWT-AMRO-1_2013,1,3,172,45.9312173,826.2,37.1,2.456,5.869,0.655,0.894495413,0.061926606,0.234845707,0.093621446,126.0754665,0,Old Road,H,R,Edge
UWT-AMRO-1,UWT,UWT,MAH,AMRO,2013,UWT-13,UWT-AMRO-1_2013,1,8,180,45.9312173,826.2,37.1,2.456,5.869,0.655,0.894495413,0.061926606,0.234845707,0.093621446,126.0754665,0,Old Road,H,R,Edge
UWT-AMRO-1,UWT,UWT,MAH,AMRO,2013,UWT-13,UWT-AMRO-1_2013,1,4,184,45.9312173,826.2,37.1,2.456,5.869,0.655,0.894495413,0.061926606,0.234845707,0.093621446,126.0754665,0,Old Road,H,R,Edge
UWT-AMRO-1,UWT,UWT,MAH,AMRO,2013,UWT-13,UWT-AMRO-1_2013,1,3,187,45.9312173,826.2,37.1,2.456,5.869,0.655,0.894495413,0.061926606,0.234845707,0.093621446,126.0754665,0,Old Road,H,R,Edge
UWT-AMRO-2,UWT,UWT,MAH,AMRO,2013,UWT-13,UWT-AMRO-2_2013,1,0,180,11.4792371,728.23,35.62,2.456,5.869,0.655,0.933714286,0.057142857,0.23406663,0.093000404,493.1557688,493.1557688,Old Road,H,R,Core
UWT-AMRO-2,UWT,UWT,MAH,AMRO,2013,UWT-13,UWT-AMRO-2_2013,1,4,184,11.4792371,728.23,35.62,2.456,5.869,0.655,0.933714286,0.057142857,0.23406663,0.093000404,493.1557688,493.1557688,Old Road,H,R,Core
UWT-AMRO-2,UWT,UWT,MAH,AMRO,2013,UWT-13,UWT-AMRO-2_2013,0,3,187,11.4792371,728.23,35.62,2.456,5.869,0.655,0.933714286,0.057142857,0.23406663,0.093000404,493.1557688,493.1557688,Old Road,H,R,Core
UWT-AMRO-2,UWT,UWT,MAH,AMRO,2013,UWT-13,UWT-AMRO-2_2013,2,0,191,11.4792371,728.23,35.62,2.456,5.869,0.655,0.933714286,0.057142857,0.23406663,0.093000404,493.1557688,493.1557688,Old Road,H,R,Core
UWT-AMRO-2,UWT,UWT,MAH,AMRO,2013,UWT-13,UWT-AMRO-2_2013,2,0,194,11.4792371,728.23,35.62,2.456,5.869,0.655,0.933714286,0.057142857,0.23406663,0.093000404,493.1557688,493.1557688,Old Road,H,R,Core
